,sentences
847,"박 준 오의 저 그를 3:0으로 압도 적인 경기력으로 격파했는데, 특히 3 경기 크로싱 필드에서 박 준 오의 럴 커 때문에 김 택용이 위기에 처할 뻔 했으나 다크 템플 러 특공대가 럴커를 순식간에 처리하는 장면이 박 준 오와의 8 강 전 하이라이트 .-4 강에서 드디어 최종 병기 이 영호( 테란 )를 만난다."
848,"현역 시절부터 김 택용에게 매우 강한 이 영호 지만, ASL 시즌 4 당시 김 택용의 폼은 최상이며 기세는 이 영호 못 지 않게 막강했고, 이 정도면 이 영호도 꺾을 수 있지 않을까?"
849,라는 기대도 많았다.
850,경기 전 인터뷰에서도 이 영호도 요즘 김 택용의 기세가 무섭기 때문에 자신도 승리를 장담하지 못 한다고 말했다.
851,3 경기 크로싱 필드에서 캐리 어를 사용해 한 판을 승리했지만.... 운영 싸움을 갔던 나머지 경기에선 중요한 전투마다 계속해서 밀리다가 스무스하게 1:3으로 패배했다.
852,"군 입대 전 마지막 오프라인 대회인 만큼 결승 진출 실패에 굉장히 아쉬워했다.-3,4"
853,위 전에서 만난 상대는 시즌 4 다크 호스 임 홍규. 임 홍규( 홍구) 도 시즌 4에서 오프라인 광 탈 이미지를 극복하고 좋은 모습을 보여줬고 토스 전이 특히 강하다는 평이 많았다.
854,하지만 1 경기에서 앞마당 포 톤 캐논 러 쉬로 싱겁게 끝내 버렸고 이후 경기에서 김 택용 다운 강력한 저 그전을 보여주며 3:1 스코어로 인간 상성 임 홍규에게 승리하며 그나마 유종의 미를 거둔다.
855,시즌 4 이후 군 입대로 시드권을 포기했다.
856,아프리카 TV 스타리그 시즌 5 의 시드권은 시드권 결정 매치에서 정윤 종이 박 준 오와 김 민 철을 잡아내며 시드권을 획득한다.
857,전역 이후 KSL 시즌 4 엔 불참하였고 이번 ASL 시즌 9엔 참가 하여 오랜만에 오프라인 개인 무대에 복귀하게 되었다.
858,"서울 예선을 무사히 통과하였으며, 24 강 본선 A 조 첫 경기에서 유진 우를 꺾고 승자 전에 진출했으나, Bingsu 이경 민에게 프프 전 일격을 맞고 패배하며 최종전으로 가게 되었다."
859,최종전에서는 김 태영을 꺾고 결국 조 2위로 16 강에 진출하였다.16
860,"강에서는 D 조에 편성되었으며 조기 석, 김 명운, 도 재 욱 과 경기하게 되었다."
861,첫 경기에서 토스 전이 물오른 저 그 김 명운이 절정의 기량을 선보였고 결국 김 택용은 일격을 맞으며 패자전으로 내려갔다.
862,이후 패자전 조기 석과의 대결에서는 유리한 경기를 역전당하는 등 실수가 많았지만 어쨌든 2:1 가까스로 이겨 내며 최종전에 진출한다.
863,최종전 도 재 욱 과의 T1 토스의 자존심 대결에서는 조금 더 나은 전술적인 움직임을 보여준 김 택용이 2:1 로 승리하며 조 2위로 8 강에 올랐다.
864,"조 추첨 결과, 김 택용 본인의 바람대로 8 강에서는 최근 다크호스로 꼽히는 준 프로 자격의 아마추어 출신 신예 저 그 짭제( 박 상현) 과 대결하게 되었다."
865,"하지만 2020년 4월 7일, ASL 시즌 9 8 강 짭제( 박 상현) 과의 저 그전 다 전제 경기에서 접전 끝에 2:3으로 패배하였다."
866,"1, 2 세트는 박상 현의 변칙적인 운영과 능수능란한 히드라 러 쉬, 몰래 멀티에 이은 뮤 탈 급습으로 경기를 끌려가며 심리전에서 불안한 모습을 보여주었다."
867,"3 세트에서 박상 현의 올 인을 막아내며 gg를 받아내고, 4 세트에서 캐논 러 쉬로 승리를 따내면서 리버스 스윕을 시도했지만, 마지막 5 세트에서 박상 현의 3 해처리 히드라 러 쉬를 끝내 막아내지 못하여 결국 탈락하였다."
868,"아쉬운 점은 상대적으로 대회 경험이 적은 박상 현이 김 택용을 상대로 도박 수를 여러 번 보여줄 만큼 과감한 운영을 한 것에 비해, 김 택용은 4 세트에서 캐논 러 쉬로 승리를 따낸 것을 제외하면 비교적 박상 현을 상대로 보수적인 운영을 보여주었고 결국 한 세트 뒤진 2:3 최종 스코어로 대회를 마감하였다."
869,"역시 보수적인 남자 2020년 8월 중순 코로나 19의 재확산으로 인해 ASL 시즌 10 예선이 오프라인에서 온라인으로 변경되었는데, 김 택용은 1일차 서울 예선에서 T1 팀 후배였던 테란 김지성에게 충격의 0:2 셧아웃 패배를 당하면서, 아프리카 TV BJ 전업 이후 처음으로 ASL 서울 예선에서 탈락하여 조짐이 심상치 않더니, 다음 날 2 일차 광주 예선에서도 자신이 지난 시즌 24 강에서 압도했던"
870,저그 유진 우에게 마저 예상치 못한 0:2 셧아웃 패배를 당하면서 또 탈락하여 결국 마지막 3 일차 예선까지 치르게 되었다.
871,"그리고 3 일차 부산 예선에서는 프로 토스 윤 수철을 2:0 셧아웃으로 잡아내면서 3 코인 만에 예선을 통과, 우여곡절 끝에 예선 광 탈이라는 대 참사는 가까스로 면하게 되었으나, ASTL에서의 부진과 이후 장기휴방으로 인한 컨디션 난조가 심각한 상황이라는 것이 드러나게 되면서 이번 대회에서 택 신다운 모습과 좋은 성적을 거두기 위해 선 본선까지 남은 기간 동안 빠른 경기력 수습이 필요할 것으로 보인다.24"
872,"강에서 신상 문, 이 영한, 정 영재와 함께 A 조를 이뤘다."
873,이를 두고 많은 이들이 ' 김 택용 몰아주기다
874,"', ' 역대 급 부 커 조다' 와 같은 논란을 만든 만큼, 김 택용의 이름 값에 비해 무척 쉬운 상 대들 로 구성되었다."
875,"현역 시절엔 A 급 테란 이었지만 은퇴 이후엔 2015년 대국민 스타리그 이후 ASL 본선에 한번도 진출하지 못했던 신상 문, 김 택용의 천적이었지만 현재는 폼이 떨어져서 ASL 시즌 6 이후 4 시즌 만에 본선에 진출한 이 영한, ASL 통산 1승 9패 [95 ]에 한번도 16 강에 진출하지 못한 정 영재까지, 그동안 우승후보로 꼽히던 김 택용이 보여준 모습에 비하면 쉬운 상대 들임을 부정할 수가 없다."
876,"그러나... 2020년 9월 6일, ASL 시즌 10 24 강 A 조에서 부진한 경기력 끝에 광탈하고 말았다."
877,"1 경기 신상 문을 상대로 김 택용이 생 더블, 신상 문이 원 팩 더블로 시작하면서 빌 드는 김 택용이 유리하게 가져갔다."
878,"이후 전진 로 보 틱스 전략을 꺼 내들었다가 신상 문의 꼼꼼 한 서치에 발각되고, 결국 마인 트리플을 바탕으로 빠른 추가 멀티와 탄탄한 병력 운영을 앞세운 신상 문에게 무기력하게 패배했다."
879,이 영한 과의 패자전에서는 캐논 러 쉬를 바탕으로 앞마당 해처리를 터뜨리며 경기의 분위기를 완전히 가져왔다.
880,"하지만 이 영한이 김 택용의 본진 구석에서 몰래 럴커를 변태시켜 저 글 링과 함께 시도한 드랍으로 많은 피해를 입었지만, 이 영한의 판단 미스로 가까스로 승리해 최종전에 갔다."
881,"패자전에서 승리하긴 했지만, 먹힐 리가 없던 이 영한의 마지막 발악에 생각보다 큰 피해를 입으며 불안한 모습을 보여주었다."
882,"최종전에서 정 영재를 상대로 테란이 제일 까다로워하는 캐리 어를 꺼 내들었고, 정 영재가 김 택용의 체제를 늦게 알아차리면서 김 택용에게 유리한 방향으로 흘러갔으나, 김 택용이 캐리어와 지상군으로 정 영재의 앞마당을 돌파할 때 너무 무리하다가 지상군을 모두 잃으면서 정 영재에게 상황이 급격하게 기울었다."
883,"이후 정 영재가 지상군으로 러 쉬를 나와 김 택용의 미네랄 멀티와 앞마당을 파괴하였고, 김 택용은 캐리 어로 버텨 봤지만 병력이 궤멸 당하며 GG, 상대적으로 수월한 조에 배정되었지만 결국 24 강에서 충격적으로 탈락하고 말았다."
884,직전 오프라인 대회였던
885,ASTL부터 조짐이 보이기 시작한 경기력 저하의 문제가 이번 시즌을 기점으로 크게 대두되었다.
886,"오 메 킴, 애 공, 황 핫 바, 민 찬기, 랜딩과 89E 스포츠 팀을 만들어서 89E 스포츠 팀 [96] 의 수장으로 활동하였다."
887,"팀원들 간의 디스 코드 케 미가 웃겨서 빅 재미 팀으로 출발했으나 경기 시작 전 참가 팀 투표에서 1위를 차지했으며, 더불어 좋은 경기력으로 시청자들에게 재미와 감동을 동시에 선사 중이다."
888,"자세한 건 89E 스포츠 참고 .11 월 2일 8 강 전에서 첫 경기 때 서 문지 훈을, 에 결에서 프발을 꺾어서 4 강에 진출하였고, 11월 11일 4 강 전에서 김 명운을 꺾고 팀도 4:0으로 승리하여 결승에 진출하였다."
889,특히 4 강에서는 본인 뿐 아니라 팀원들의 경기력 까지도 좋아져서 한명 한명 모두 극찬을 받는 중이다.
890,"이전에 조 지명 식에서 4 강에서 만날 상대의 대진표를 어렵게 짜 놓는 바람에 팀원들이 의문을 품었지만, 결과적으로는 명분과 성과를 모두 챙기게 되었다."
891,"그리고 대망의 결승전에서 첫 세트에 나와 상대 팀 에이스 그것도 이 영호를 대회에서 전설 아닌 레 전 드급인 코리어와 김씨 리버 조합으로 꺾는 활약을 보여주었고, [97] 팀도 4:2 로 승리하며 우승까지 차지하게 된다."
892,우승 과정에서 팀원 전원이 1승 이상씩 해내며 어떤 팀이든 이길 수 있다는 사실을 증명하는 모습을 보여줬고 본인도 개인 전 전승을 해내며 전역 이후 부활했음을 알리게 되었다.
893,우승 직후 회식을 마지막으로 89E 스포츠 팀은 추억 속에 남게 되었다.
894,이전에는 우승하면 김 택용 본인의 사비로 팀의 제주도 여행을 추진한다는 말이 있었으나 실제로 할 가능성은 높지 않아 보인다...... 결국 없던 일이 되었다(...). 대신 우승하여 받은 상금은 전부 팀원들에게 나눠 줬다고
895,한다.2020
896,"년 6월 14일, ASTL에 참가한 김 택용은 전 태 규 감독의 부름을 받아 전체 3 픽 으로 아이 소이 시카고 다이스 팀에 뽑혔다."
897,"이어서 라운드 별로 뽑힌 박상 현, 김지성, 이 광용 (P), 원지 훈 (P) 과 한 팀을 이루게 되었고 전력 상 강한 팀을 구축했다는 평가를 받고 있다."
898,전태규가 김 택용에게 찍소리도 못하고 팀원들도 전 태 규보다
899,김 택용을 더 위로 대하는 모습을 보이며 팀 짜고 엔트리 짜기만 하는 따 규보다
900,팀의 실질적 감독이 되었다.
901,그리고 협상 왕 답게 예산을 100으로 짜 놓은 전태규에게 자신의 스폰 빵 밎 수익 등을 거론하며 철저하게 협상을 쥐고 흔들어 130만원을 뜯어 갔다.
902,"전 태 규 왈 "" 칼만 안 들었지 개 XX 네"" 그렇게 강력한 팀을 구축하여 기대하는 이들이 많았지만 생각보다 팀 전체가 크게 부진한 모습을 보이며 스크림에서 전패 중이다."
903,"ASTL 팀들의 토너먼트 대회에 참가 하여 4 강에서 변형태 팀에 0:4 로 박살났고 3,4 위 전에서 임진 묵 팀과 눈썹 빵 등으로 배수의 진을 치며 치열한 접전을 벌였지만 전 태 규의 명장 병으로 에결에서 패배하고 만다."
904,[98] 눈썹을 밀 사람을 사다리로 정했는데 김 택용이 걸려 버렸다.
905,김 택용은 칼 방종을 하며 RUN을 해 버렸고 거듭 되는 연패에 열받은 전태규도 RUN을 해 버렸다.
906,[99] 그러나 박성 진과 임진 묵 팀 멤버들이 먼저 전 태 규의 집에 난입해 눈썹을 모두 밀었고 그 다음 박성 진과 전태규가 김 택용의 집에 난입해 눈썹을 반만 밀었다.
907,그렇게 눈썹을 민 둘은 임진 묵 팀과의 ASTL 경기에서 눈썹 빵을 재차 선언하며 복수를 다짐한다.
908,그리고 7월 1일 임진 묵 팀과의 재 대결을 했다.
909,김 택용이 에 결을 포함한 개인 전 2번과 팀플을 모두 이기며 팀의 첫 승리를 이끌었다.
910,그 결과 눈썹 빵에 걸린 변 현제의 눈썹이 밀렸다.
911,"스크림 이후 드디어 2020년 7월 7일, HOT6 아프리카 콜로세움 경기장에서 아프리카 TV 팀리그 시즌 1 8 강 A 조 조별 리그가 시작되었다."
912,"아이 소이 팀은 첫 번째 경기에서 탑 툰 엔 타로 팀과 맞붙게 되었고 김 택용은 개인 전에서 임진 묵을 잡아냈지만, 박상 현과 함께 출 격한 2대 2 팀 플 경기에서 김 윤환과 변 현제에게 패하면서 총 스코어 2:4 로 패배하였다."
913,"이후 7월 14일, 두 번째 경기에서 차라리요 버팔로 즈 팀과 붙어 김 택용은 개인 전에서 김성대에게 패배하였고, 마찬가지로 박상 현과 함께 출 격한 2대 2 팀 플 경기에서 김성대와 장 윤철에게 패하면서 총 스코어 2:4 로 또 패배하였다.7"
914,"월 19일, 반드시 완승해야만 가까스로 진출을 바라볼 수 있는 상황이었던 아이 소이 팀은 마지막 세 번째 경기에서 아프리카 TV 히어 로즈 팀을 만나게 되었다."
915,"하지만 김 택용은 개인 전에서 이 영호와 맞붙어 완패하였고 결국 총 스코어 0:4 로 압살당하며, 아이 소이 팀은 최종 결과 0승 3패 세트 득실 -8을 기록 하여 A 조 4위로 조별 리그에서 가장 빠르게 광탈하게 되었다."
916,김 택용은 1R에 지명됐지만 이번 대회에서 총 1승 4패로 부진하였고 팀원들 역시 대다수가 기대 대비 부진한 성적을 기록하며 드래프트 당시의 좋았던 평가와 다르게 최악의 결과로 아쉽게 대회를 마감하였다.2020
917,시즌 1은 불참했으나 시즌 2는 참여하기로 했다.
918,"원래 오 메 킴, 핫 바도 와서 89E 스포츠 재개나 염 보성 과의 팀도 생각했으나 염 보성과 애 공과 핫 바, 오 메 킴 의 의견 차이도 있었고 본인도 새롭게 팀을 짜고 싶어서 이번에는 팀을 새롭게 짜기로 하였다."
919,"이 와중에 스타에 의욕을 보이는 랜딩과 함께 하였고 [100] 라 박이, 송 병구, 최호선이랑 팀을 짰으나 무슨 이유에서 인지 퀸 티어 선발을 늦게 하고 있었으나 [101] 결국 남 덕 선을 뽑았다고"
920,한다.
921,"원래 보 혜, 란 란 이도 고려했으나 저 그 유저가 없었기도 하고, 특히 보혜는 서 지수 다음으로 여 캠 2위였지만 [102] 남 덕 선도 여 캠 상위 티어이며 방송까지 고려할 때 남 덕 선으로 결정하기로 하였다."
922,"[103] 첫날 디스코드에서 89E 스포츠 팀 못 지 않은 기운이 스믈 스믈... 일단 랜딩, 최호선, 라 박이 부터도 정치력이... 라"
